Start Date,Start Hour,holiday_ind,Weekend,Prev_value,Energy_per_hour
6/30/2019,17,0,1,11.91624772,10.1448
6/30/2019,18,0,1,13.11305787,18.12005957
6/30/2019,19,0,1,13.56372349,13.78888227
6/30/2019,20,0,1,7.988470588,11.31734758
6/30/2019,21,0,1,8.301385475,10.38593407
6/30/2019,22,0,1,2.304,13.62809843
7/1/2019,5,0,0,7.185,11.3600289
7/1/2019,6,0,0,16.59655015,19.65535563
7/1/2019,8,0,0,4.253157895,15.51258365
7/1/2019,9,0,0,8.092767466,9.947722682
7/1/2019,11,0,0,7.133205964,11.92454207
7/1/2019,12,0,0,16.81979258,22.75276612
7/1/2019,13,0,0,16.60100316,4.806902655
7/1/2019,14,0,0,10.27733299,14.15156985
7/1/2019,15,0,0,10.90065217,3.372972973
7/1/2019,16,0,0,12.07421608,12.39883556
7/1/2019,17,0,0,10.1448,29.17169493
7/1/2019,18,0,0,18.12005957,11.04790458
7/1/2019,19,0,0,13.78888227,27.02093008
7/1/2019,23,0,0,3.446206897,9.382073826
7/2/2019,5,0,0,11.3600289,9.901110583
7/2/2019,6,0,0,19.65535563,12.82291228
7/2/2019,8,0,0,15.51258365,22.6194777
7/2/2019,9,0,0,9.947722682,8.148256424
7/2/2019,10,0,0,22.63489732,10.83416334
7/2/2019,11,0,0,11.92454207,5.2664
7/2/2019,12,0,0,22.75276612,6.658649518
7/2/2019,13,0,0,4.806902655,19.59865029
7/2/2019,14,0,0,14.15156985,9.02951417
7/2/2019,16,0,0,12.39883556,14.24212202
7/2/2019,17,0,0,29.17169493,16.40709565
7/2/2019,18,0,0,11.04790458,23.02687631
7/2/2019,19,0,0,27.02093008,17.59831066
7/2/2019,20,0,0,11.31734758,4.01559633
7/2/2019,21,0,0,10.38593407,13.7417411
7/2/2019,22,0,0,13.62809843,6.693
7/3/2019,5,0,0,9.901110583,8.980421053
7/3/2019,6,0,0,12.82291228,20.08536921
7/3/2019,7,0,0,12.03474975,14.88659413
7/3/2019,8,0,0,22.6194777,17.30794868
7/3/2019,9,0,0,8.148256424,8.131749445
7/3/2019,10,0,0,10.83416334,3.403571429
7/3/2019,11,0,0,5.2664,21.57138842
7/3/2019,12,0,0,6.658649518,15.62687391
7/3/2019,13,0,0,19.59865029,12.24744536
7/3/2019,14,0,0,9.02951417,7.085691489
7/3/2019,15,0,0,3.372972973,23.48920434
7/3/2019,16,0,0,14.24212202,22.22606526
7/3/2019,17,0,0,16.40709565,41.32403354
7/3/2019,18,0,0,23.02687631,8.302299634
7/3/2019,19,0,0,17.59831066,9.928684932
7/3/2019,20,0,0,4.01559633,6.955471698
7/3/2019,21,0,0,13.7417411,13.5326375
7/3/2019,22,0,0,6.693,4.5
7/4/2019,5,1,0,8.980421053,6.879473684
7/4/2019,6,1,0,20.08536921,7.031830986
7/4/2019,7,1,0,14.88659413,6.798196721
7/4/2019,8,1,0,17.30794868,6.994615385
7/4/2019,9,1,0,8.131749445,23.75492124
7/4/2019,10,1,0,3.403571429,6.883214286
7/4/2019,11,1,0,21.57138842,28.85558875
7/4/2019,12,1,0,15.62687391,24.85283772
7/4/2019,13,1,0,12.24744536,18.87066512
7/4/2019,14,1,0,7.085691489,3.845806452
7/4/2019,15,1,0,23.48920434,8.805677419
7/4/2019,16,1,0,22.22606526,11.80988288
7/4/2019,17,1,0,41.32403354,13.83128252
7/4/2019,20,1,0,6.955471698,3.455
7/4/2019,21,1,0,13.5326375,6.887848101
7/4/2019,23,1,0,9.382073826,3.842830189
7/5/2019,5,0,0,6.879473684,10.32102273
7/5/2019,6,0,0,7.031830986,3.323898305
7/5/2019,7,0,0,6.798196721,9.991246098
7/5/2019,8,0,0,6.994615385,16.66880282
7/5/2019,9,0,0,23.75492124,3.926024096
7/5/2019,10,0,0,6.883214286,13.11716129
7/5/2019,11,0,0,28.85558875,13.64338738
7/5/2019,12,0,0,24.85283772,16.22849106
7/5/2019,13,0,0,18.87066512,26.45033589
7/5/2019,14,0,0,3.845806452,3.214736842
7/5/2019,15,0,0,8.805677419,12.99162366
7/5/2019,16,0,0,11.80988288,16.66207496
7/5/2019,17,0,0,13.83128252,6.677647059
7/5/2019,18,0,0,8.302299634,7.79235122
7/5/2019,19,0,0,9.928684932,8.208801752
7/5/2019,20,0,0,3.455,3.334794521
7/6/2019,5,0,1,10.32102273,6.981244019
7/6/2019,6,0,1,3.323898305,6.957777778
7/6/2019,8,0,1,16.66880282,8.665890801
7/6/2019,9,0,1,3.926024096,3.810891089
7/6/2019,10,0,1,13.11716129,11.51694796
7/6/2019,11,0,1,13.64338738,4.915244582
7/6/2019,12,0,1,16.22849106,19.0150489
7/6/2019,13,0,1,26.45033589,9.167383178
7/6/2019,14,0,1,3.214736842,21.33887987
7/6/2019,15,0,1,12.99162366,17.22654423
7/6/2019,16,0,1,16.66207496,21.25581923
7/6/2019,18,0,1,7.79235122,14.53902081
7/6/2019,19,0,1,8.208801752,17.76544118
7/6/2019,20,0,1,3.334794521,9.406623256
7/7/2019,1,0,1,3.98,6.635076923
7/7/2019,6,0,1,6.957777778,2.211304348
7/7/2019,8,0,1,8.665890801,14.94767356
7/7/2019,10,0,1,11.51694796,14.63833237
7/7/2019,11,0,1,4.915244582,28.41605312
7/7/2019,13,0,1,9.167383178,25.22254157
7/7/2019,14,0,1,21.33887987,23.87398223
7/7/2019,15,0,1,17.22654423,13.04748663
7/7/2019,16,0,1,21.25581923,15.352
7/7/2019,17,0,1,6.677647059,15.04062312
7/7/2019,18,0,1,14.53902081,3.664210526
7/7/2019,19,0,1,17.76544118,12.60622642
7/7/2019,20,0,1,9.406623256,15.04027914
7/8/2019,5,0,0,6.981244019,6.848059701
7/8/2019,6,0,0,2.211304348,17.8700703
7/8/2019,7,0,0,9.991246098,2.906938776
7/8/2019,9,0,0,3.810891089,8.857666667
7/8/2019,10,0,0,14.63833237,3.797297297
7/8/2019,11,0,0,28.41605312,6.41625
7/8/2019,12,0,0,19.0150489,7.420209251
7/8/2019,13,0,0,25.22254157,10.35047262
7/8/2019,14,0,0,23.87398223,10.19002315
7/8/2019,15,0,0,13.04748663,16.80370455
7/8/2019,16,0,0,15.352,6.773181818
7/8/2019,17,0,0,15.04062312,23.26427567
7/8/2019,18,0,0,3.664210526,20.99123954
7/8/2019,19,0,0,12.60622642,12.77828571
7/8/2019,20,0,0,15.04027914,6.986666667
7/8/2019,21,0,0,6.887848101,13.61310345
7/8/2019,23,0,0,3.842830189,6.6375
7/9/2019,5,0,0,6.848059701,12.68932516
7/9/2019,6,0,0,17.8700703,3.688363636
7/9/2019,7,0,0,2.906938776,7.57327861
7/9/2019,8,0,0,14.94767356,15.70356438
7/9/2019,9,0,0,8.857666667,3.319338843
7/9/2019,10,0,0,3.797297297,3.449333333
7/9/2019,11,0,0,6.41625,11.60439189
7/9/2019,12,0,0,7.420209251,13.91683812
7/9/2019,13,0,0,10.35047262,13.96601983
7/9/2019,14,0,0,10.19002315,16.41284615
7/9/2019,15,0,0,16.80370455,9.569857236
7/9/2019,16,0,0,6.773181818,21.41704764
7/9/2019,17,0,0,23.26427567,7.142637363
7/9/2019,18,0,0,20.99123954,8.976045541
7/9/2019,19,0,0,12.77828571,18.27549296
7/9/2019,20,0,0,6.986666667,18.61273995
7/10/2019,5,0,0,12.68932516,6.302131579
7/10/2019,6,0,0,3.688363636,8.296620855
7/10/2019,7,0,0,7.57327861,3.906451613
7/10/2019,8,0,0,15.70356438,3.614117647
7/10/2019,9,0,0,3.319338843,13.36466667
7/10/2019,10,0,0,3.449333333,17.68298384
7/10/2019,11,0,0,11.60439189,17.00077177
7/10/2019,12,0,0,13.91683812,8.393668451
7/10/2019,13,0,0,13.96601983,15.46862997
7/10/2019,14,0,0,16.41284615,11.29781583
7/10/2019,15,0,0,9.569857236,9.345
7/10/2019,16,0,0,21.41704764,14.79029905
7/10/2019,17,0,0,7.142637363,30.61823533
7/10/2019,18,0,0,8.976045541,8.094207642
7/10/2019,19,0,0,18.27549296,20.73999618
7/10/2019,22,0,0,4.5,6.69
7/11/2019,5,0,0,6.302131579,21.63015354
7/11/2019,6,0,0,8.296620855,17.14045074
7/11/2019,7,0,0,3.906451613,8.970714286
7/11/2019,8,0,0,3.614117647,7.577072097
7/11/2019,9,0,0,13.36466667,11.01726154
7/11/2019,10,0,0,17.68298384,9.853419913
7/11/2019,11,0,0,17.00077177,9.375166667
7/11/2019,12,0,0,8.393668451,11.98771429
7/11/2019,13,0,0,15.46862997,18.55113692
7/11/2019,15,0,0,9.345,18.36047601
7/11/2019,17,0,0,30.61823533,13.85032738
7/11/2019,18,0,0,8.094207642,31.5581783
7/11/2019,19,0,0,20.73999618,21.78210492
7/11/2019,20,0,0,18.61273995,16.00454684
7/12/2019,1,0,0,6.635076923,6.73826087
7/12/2019,5,0,0,21.63015354,10.29280652
7/12/2019,6,0,0,17.14045074,7.475914149
7/12/2019,7,0,0,8.970714286,24.61497539
7/12/2019,8,0,0,7.577072097,6.318990784
7/12/2019,9,0,0,11.01726154,15.35029194
7/12/2019,10,0,0,9.853419913,7.000296816
7/12/2019,11,0,0,9.375166667,4.654909091
7/12/2019,12,0,0,11.98771429,16.361589
7/12/2019,13,0,0,18.55113692,14.28304348
7/12/2019,14,0,0,11.29781583,14.16869663
7/12/2019,15,0,0,18.36047601,17.42677004
7/12/2019,16,0,0,14.79029905,10.88273684
7/12/2019,17,0,0,13.85032738,7.189612403
7/12/2019,18,0,0,31.5581783,33.77531381
7/12/2019,19,0,0,21.78210492,4.975748031
7/12/2019,21,0,0,13.61310345,3.31307393
7/12/2019,23,0,0,6.6375,5.301463415
7/13/2019,6,0,1,7.475914149,6.977704918
7/13/2019,7,0,1,24.61497539,3.599189189
7/13/2019,8,0,1,6.318990784,6.15
7/13/2019,9,0,1,15.35029194,20.73840693
7/13/2019,10,0,1,7.000296816,18.24642144
7/13/2019,11,0,1,4.654909091,9.233924409
7/13/2019,12,0,1,16.361589,14.74650933
7/13/2019,13,0,1,14.28304348,34.28642587
7/13/2019,14,0,1,14.16869663,6.995555556
7/13/2019,15,0,1,17.42677004,13.24542857
7/13/2019,16,0,1,10.88273684,25.55057472
7/13/2019,17,0,1,7.189612403,27.90000845
7/13/2019,18,0,1,33.77531381,3.331923077
7/13/2019,19,0,1,4.975748031,11.05974421
7/13/2019,20,0,1,16.00454684,11.58790909
7/13/2019,21,0,1,3.31307393,2.107951807
7/13/2019,23,0,1,5.301463415,4.007586207
7/14/2019,6,0,1,6.977704918,6.994
7/14/2019,8,0,1,6.15,7.32
7/14/2019,9,0,1,20.73840693,7.659327731
7/14/2019,10,0,1,18.24642144,34.78626846
7/14/2019,11,0,1,9.233924409,22.62962937
7/14/2019,12,0,1,14.74650933,6.999
7/14/2019,13,0,1,34.28642587,15.50797221
7/14/2019,14,0,1,6.995555556,3.804
7/14/2019,15,0,1,13.24542857,13.5585097
7/14/2019,16,0,1,25.55057472,10.3827451
7/14/2019,17,0,1,27.90000845,5.881853282
7/14/2019,18,0,1,3.331923077,13.35292663
7/14/2019,19,0,1,11.05974421,3.874285714
7/14/2019,21,0,1,2.107951807,7.309473684
7/14/2019,23,0,1,4.007586207,1.816659436
7/15/2019,4,0,0,6.942439024,3.665925926
7/15/2019,5,0,0,10.29280652,3.468837209
7/15/2019,6,0,0,6.994,21.24006263
7/15/2019,7,0,0,3.599189189,4.645048544
7/15/2019,8,0,0,7.32,20.65036398
7/15/2019,9,0,0,7.659327731,13.01039972
7/15/2019,11,0,0,22.62962937,9.895564553
7/15/2019,12,0,0,6.999,11.15125194
7/15/2019,14,0,0,3.804,17.35730364
7/15/2019,16,0,0,10.3827451,3.874285714
7/15/2019,17,0,0,5.881853282,21.83794422
7/15/2019,18,0,0,13.35292663,18.81450052
7/15/2019,19,0,0,3.874285714,23.48675199
7/15/2019,21,0,0,7.309473684,13.56677116
7/15/2019,22,0,0,6.69,4.611894934
7/16/2019,4,0,0,3.665925926,6.274666667
7/16/2019,5,0,0,3.468837209,4.583076923
7/16/2019,6,0,0,21.24006263,12.03544344
7/16/2019,7,0,0,4.645048544,18.24321968
7/16/2019,9,0,0,13.01039972,9.524528977
7/16/2019,10,0,0,34.78626846,16.87160681
7/16/2019,11,0,0,9.895564553,14.85693391
7/16/2019,12,0,0,11.15125194,9.236435668
7/16/2019,13,0,0,15.50797221,3.913235294
7/16/2019,14,0,0,17.35730364,11.64625984
7/16/2019,15,0,0,13.5585097,11.61268237
7/16/2019,16,0,0,3.874285714,20.95973684
7/16/2019,17,0,0,21.83794422,11.78396978
7/16/2019,18,0,0,18.81450052,10.43295482
7/16/2019,19,0,0,23.48675199,10.56459552
7/16/2019,20,0,0,11.58790909,5.534575866
7/16/2019,22,0,0,4.611894934,4.226440678
7/16/2019,23,0,0,1.816659436,2.020698254
7/17/2019,4,0,0,6.274666667,6.017142857
7/17/2019,6,0,0,12.03544344,6.787685714
7/17/2019,7,0,0,18.24321968,7.038594484
7/17/2019,8,0,0,20.65036398,14.65547359
7/17/2019,9,0,0,9.524528977,10.33453222
7/17/2019,10,0,0,16.87160681,5.288450704
7/17/2019,11,0,0,14.85693391,9.800797133
7/17/2019,12,0,0,9.236435668,6.440909091
7/17/2019,13,0,0,3.913235294,11.08498701
7/17/2019,14,0,0,11.64625984,17.67589884
7/17/2019,15,0,0,11.61268237,7.578051222
7/17/2019,16,0,0,20.95973684,4.497058824
7/17/2019,17,0,0,11.78396978,23.38116145
7/17/2019,18,0,0,10.43295482,24.92006555
7/17/2019,19,0,0,10.56459552,13.35607715
7/17/2019,20,0,0,5.534575866,7.672173913
7/17/2019,21,0,0,13.56677116,8.210401465
7/17/2019,22,0,0,4.226440678,3.821538462
7/18/2019,4,0,0,6.017142857,6.883783784
7/18/2019,5,0,0,4.583076923,6.549795918
7/18/2019,6,0,0,6.787685714,13.96401701
7/18/2019,7,0,0,7.038594484,15.3790131
7/18/2019,9,0,0,10.33453222,13.74818624
7/18/2019,10,0,0,5.288450704,14.34117321
7/18/2019,11,0,0,9.800797133,8.780793788
7/18/2019,12,0,0,6.440909091,9.545532312
7/18/2019,13,0,0,11.08498701,12.64585893
7/18/2019,15,0,0,7.578051222,10.06269231
7/18/2019,16,0,0,4.497058824,3.52056338
7/18/2019,17,0,0,23.38116145,21.85135387
7/18/2019,18,0,0,24.92006555,8.187852632
7/18/2019,19,0,0,13.35607715,26.45888165
7/18/2019,20,0,0,7.672173913,3.822352941
7/19/2019,4,0,0,6.883783784,5.853
7/19/2019,5,0,0,6.549795918,3.310909091
7/19/2019,6,0,0,13.96401701,10.47360151
7/19/2019,7,0,0,15.3790131,9.892617401
7/19/2019,8,0,0,14.65547359,3.915544041
7/19/2019,9,0,0,13.74818624,24.22345207
7/19/2019,10,0,0,14.34117321,17.11433333
7/19/2019,11,0,0,8.780793788,14.05103613
7/19/2019,12,0,0,9.545532312,15.99797382
7/19/2019,13,0,0,12.64585893,7.165714286
7/19/2019,14,0,0,17.67589884,18.15179512
7/19/2019,15,0,0,10.06269231,14.10450652
7/19/2019,16,0,0,3.52056338,8.870387741
7/19/2019,17,0,0,21.85135387,21.65435445
7/19/2019,18,0,0,8.187852632,6.683805668
7/19/2019,19,0,0,26.45888165,13.07666667
7/19/2019,20,0,0,3.822352941,9.630094138
7/19/2019,21,0,0,8.210401465,21.29134546
7/19/2019,23,0,0,2.020698254,6.788217703
7/20/2019,5,0,1,3.310909091,6.999792359
7/20/2019,7,0,1,9.892617401,3.302068966
7/20/2019,8,0,1,3.915544041,3.79875
7/20/2019,9,0,1,24.22345207,9.846162988
7/20/2019,11,0,1,14.05103613,18.27976803
7/20/2019,12,0,1,15.99797382,20.6774949
7/20/2019,13,0,1,7.165714286,13.9187684
7/20/2019,14,0,1,18.15179512,12.47668706
7/20/2019,15,0,1,14.10450652,8.208307139
7/20/2019,16,0,1,8.870387741,16.41865385
7/20/2019,17,0,1,21.65435445,13.15178585
7/20/2019,18,0,1,6.683805668,24.93658965
7/20/2019,19,0,1,13.07666667,8.036462929
7/20/2019,20,0,1,9.630094138,9.055454545
7/20/2019,21,0,1,21.29134546,3.9
7/20/2019,22,0,1,3.821538462,7.678106859
7/20/2019,23,0,1,6.788217703,3.775652174
7/21/2019,8,0,1,3.79875,9.58589094
7/21/2019,10,0,1,17.11433333,5.229818182
7/21/2019,12,0,1,20.6774949,7.737060769
7/21/2019,13,0,1,13.9187684,2.992173913
7/21/2019,14,0,1,12.47668706,13.29147773
7/21/2019,15,0,1,8.208307139,12.03940503
7/21/2019,16,0,1,16.41865385,11.87796265
7/21/2019,17,0,1,13.15178585,6.690731707
7/21/2019,18,0,1,24.93658965,13.57565217
7/21/2019,19,0,1,8.036462929,13.09112217
7/21/2019,20,0,1,9.055454545,7.26
7/21/2019,21,0,1,3.9,4.395949367
7/21/2019,23,0,1,3.775652174,7.033333333
7/22/2019,5,0,0,6.999792359,6.871428571
7/22/2019,6,0,0,10.47360151,8.690480769
7/22/2019,7,0,0,3.302068966,4.160645161
7/22/2019,8,0,0,9.58589094,18.37232035
7/22/2019,9,0,0,9.846162988,8.845725806
7/22/2019,10,0,0,5.229818182,10.98951628
7/22/2019,11,0,0,18.27976803,17.94741204
7/22/2019,12,0,0,7.737060769,13.58805934
7/22/2019,14,0,0,13.29147773,11.87386086
7/22/2019,15,0,0,12.03940503,3.807
7/22/2019,16,0,0,11.87796265,3.355324675
7/22/2019,17,0,0,6.690731707,14.15057421
7/22/2019,18,0,0,13.57565217,23.16140929
7/22/2019,19,0,0,13.09112217,9.997250863
7/22/2019,20,0,0,7.26,12.73999364
7/22/2019,21,0,0,4.395949367,8.592769231
7/22/2019,22,0,0,7.678106859,6.941538462
7/22/2019,23,0,0,7.033333333,1.945815603
7/23/2019,5,0,0,6.871428571,9.296197183
7/23/2019,6,0,0,8.690480769,19.89176212
7/23/2019,7,0,0,4.160645161,7.11
7/23/2019,8,0,0,18.37232035,15.14685574
7/23/2019,9,0,0,8.845725806,12.51414589
7/23/2019,11,0,0,17.94741204,14.0598381
7/23/2019,12,0,0,13.58805934,3.792727273
7/23/2019,14,0,0,11.87386086,5.060839695
7/23/2019,15,0,0,3.807,10.8147786
7/23/2019,16,0,0,3.355324675,23.09325
7/23/2019,17,0,0,14.15057421,12.17595868
7/23/2019,18,0,0,23.16140929,4.702860465
7/23/2019,19,0,0,9.997250863,41.00945783
7/23/2019,20,0,0,12.73999364,6.585473684
7/23/2019,21,0,0,8.592769231,6.661538462
7/23/2019,22,0,0,6.941538462,7.189756098
7/24/2019,5,0,0,9.296197183,12.96133427
7/24/2019,6,0,0,19.89176212,5.621012658
7/24/2019,7,0,0,7.11,6.529333333
7/24/2019,8,0,0,15.14685574,7.217727273
7/24/2019,9,0,0,12.51414589,3.254196429
7/24/2019,10,0,0,10.98951628,10.07052083
7/24/2019,11,0,0,14.0598381,11.5753629
7/24/2019,13,0,0,2.992173913,13.74748718
7/24/2019,14,0,0,5.060839695,4.108823529
7/24/2019,15,0,0,10.8147786,21.41814669
7/24/2019,17,0,0,12.17595868,13.90589304
7/24/2019,18,0,0,4.702860465,3.175932203
7/24/2019,19,0,0,41.00945783,4.032
7/24/2019,20,0,0,6.585473684,13.78090426
7/24/2019,21,0,0,6.661538462,7.527764706
7/24/2019,22,0,0,7.189756098,6.0712
7/24/2019,23,0,0,1.945815603,2.057727273
7/25/2019,5,0,0,12.96133427,10.39481957
7/25/2019,6,0,0,5.621012658,3.332033898
7/25/2019,7,0,0,6.529333333,11.05252311
7/25/2019,8,0,0,7.217727273,7.382269231
7/25/2019,9,0,0,3.254196429,12.04515319
7/25/2019,10,0,0,10.07052083,14.32500415
7/25/2019,11,0,0,11.5753629,3.81554717
7/25/2019,12,0,0,3.792727273,14.62064875
7/25/2019,13,0,0,13.74748718,4.468067504
7/25/2019,14,0,0,4.108823529,12.47218919
7/25/2019,15,0,0,21.41814669,7.221724138
7/25/2019,16,0,0,23.09325,25.4589274
7/25/2019,17,0,0,13.90589304,6.608888889
7/25/2019,18,0,0,3.175932203,16.18466416
7/25/2019,19,0,0,4.032,17.2346805
7/25/2019,20,0,0,13.78090426,6.311868132
7/25/2019,22,0,0,6.0712,15.8086067
7/25/2019,23,0,0,2.057727273,8.794407008
7/26/2019,5,0,0,10.39481957,13.28335811
7/26/2019,6,0,0,3.332033898,15.74270517
7/26/2019,7,0,0,11.05252311,10.77864456
7/26/2019,8,0,0,7.382269231,12.88811531
7/26/2019,9,0,0,12.04515319,8.796211649
7/26/2019,10,0,0,14.32500415,1.995310345
7/26/2019,11,0,0,3.81554717,30.50554489
7/26/2019,12,0,0,14.62064875,11.9700598
7/26/2019,13,0,0,4.468067504,7.252582254
7/26/2019,14,0,0,12.47218919,22.99255188
7/26/2019,15,0,0,7.221724138,6.895173697
7/26/2019,16,0,0,25.4589274,34.52101198
7/26/2019,17,0,0,6.608888889,18.47965363
7/26/2019,19,0,0,17.2346805,18.19948563
7/26/2019,20,0,0,6.311868132,3.818181818
7/26/2019,21,0,0,7.527764706,6.495182186
7/26/2019,23,0,0,8.794407008,3.39
7/27/2019,6,0,1,15.74270517,10.27794492
7/27/2019,9,0,1,8.796211649,13.09619396
7/27/2019,10,0,1,1.995310345,8.213958042
7/27/2019,11,0,1,30.50554489,15.97237067
7/27/2019,12,0,1,11.9700598,8.027941054
7/27/2019,13,0,1,7.252582254,6.181837838
7/27/2019,14,0,1,22.99255188,15.0710404
7/27/2019,15,0,1,6.895173697,11.16204416
7/27/2019,16,0,1,34.52101198,11.04723254
7/27/2019,17,0,1,18.47965363,16.71472872
7/27/2019,18,0,1,16.18466416,13.57928126
7/27/2019,19,0,1,18.19948563,10.36296337
7/27/2019,20,0,1,3.818181818,6.653703704
7/27/2019,22,0,1,15.8086067,13.54619159
7/28/2019,0,0,1,2.132142857,4.681022727
7/28/2019,6,0,1,10.27794492,5.926153846
7/28/2019,8,0,1,12.88811531,9.808163714
7/28/2019,9,0,1,13.09619396,9.906771845
7/28/2019,10,0,1,8.213958042,5.184210526
7/28/2019,11,0,1,15.97237067,18.79908109
7/28/2019,12,0,1,8.027941054,10.79507937
7/28/2019,13,0,1,6.181837838,6.951818182
7/28/2019,14,0,1,15.0710404,6.406451613
7/28/2019,15,0,1,11.16204416,7.340869565
7/28/2019,16,0,1,11.04723254,6.653684211
7/28/2019,17,0,1,16.71472872,5.418556701
7/28/2019,18,0,1,13.57928126,13.47261539
7/28/2019,19,0,1,10.36296337,14.17165251
7/28/2019,20,0,1,6.653703704,3.702222222
7/28/2019,21,0,1,6.495182186,4.2525
7/28/2019,23,0,1,3.39,1.29
7/29/2019,5,0,0,13.28335811,10.37995392
7/29/2019,6,0,0,5.926153846,13.94494355
7/29/2019,7,0,0,10.77864456,6.51442623
7/29/2019,8,0,0,9.808163714,23.5384527
7/29/2019,10,0,0,5.184210526,5.4495
7/29/2019,11,0,0,18.79908109,18.71901619
7/29/2019,12,0,0,10.79507937,11.71215472
7/29/2019,13,0,0,6.951818182,12.24586207
7/29/2019,14,0,0,6.406451613,9.38156044
7/29/2019,15,0,0,7.340869565,6.559459459
7/29/2019,16,0,0,6.653684211,24.47786813
7/29/2019,17,0,0,5.418556701,23.69024507
7/29/2019,18,0,0,13.47261539,7.062857143
7/29/2019,19,0,0,14.17165251,6.726153846
7/29/2019,21,0,0,4.2525,16.14366695
7/30/2019,4,0,0,5.853,4.134418605
7/30/2019,5,0,0,10.37995392,3.47625
7/30/2019,6,0,0,13.94494355,10.97962488
7/30/2019,8,0,0,23.5384527,21.97231152
7/30/2019,9,0,0,9.906771845,14.10617264
7/30/2019,10,0,0,5.4495,3.272285714
7/30/2019,11,0,0,18.71901619,14.68792694
7/30/2019,12,0,0,11.71215472,11.74075183
7/30/2019,13,0,0,12.24586207,4.70121547
7/30/2019,14,0,0,9.38156044,8.764104567
7/30/2019,15,0,0,6.559459459,18.24947241
7/30/2019,16,0,0,24.47786813,6.359018932
7/30/2019,17,0,0,23.69024507,10.35095172
7/30/2019,18,0,0,7.062857143,13.63206682
7/30/2019,19,0,0,6.726153846,20.61196538
7/30/2019,20,0,0,3.702222222,7.598858351
7/30/2019,21,0,0,16.14366695,17.38584548
7/31/2019,0,0,0,4.681022727,3.427692308
7/31/2019,4,0,0,4.134418605,6.924230769
7/31/2019,5,0,0,3.47625,6.694666667
7/31/2019,6,0,0,10.97962488,5.8215
7/31/2019,7,0,0,6.51442623,10.281625
7/31/2019,8,0,0,21.97231152,24.07446302
7/31/2019,9,0,0,14.10617264,18.83852055
7/31/2019,10,0,0,3.272285714,7.359304812
7/31/2019,11,0,0,14.68792694,9.897665158
7/31/2019,12,0,0,11.74075183,13.69105956
7/31/2019,14,0,0,8.764104567,17.27342222
7/31/2019,15,0,0,18.24947241,6.984122807
7/31/2019,16,0,0,6.359018932,32.88325292
7/31/2019,17,0,0,10.35095172,13.30426667
7/31/2019,18,0,0,13.63206682,15.9489755
7/31/2019,19,0,0,20.61196538,7.299001149
7/31/2019,20,0,0,7.598858351,6.655290811
7/31/2019,22,0,0,13.54619159,3.330612245
8/1/2019,5,0,0,6.694666667,10.17575343
8/1/2019,6,0,0,5.8215,22.17751075
8/1/2019,7,0,0,10.281625,1.982926829
8/1/2019,8,0,0,24.07446302,14.13806723
8/1/2019,9,0,0,18.83852055,17.34096743
8/1/2019,11,0,0,9.897665158,10.2149617
8/1/2019,12,0,0,13.69105956,10.62964949
8/1/2019,13,0,0,4.70121547,8.253503325
8/1/2019,14,0,0,17.27342222,15.57630198
8/1/2019,15,0,0,6.984122807,17.25560832
8/1/2019,16,0,0,32.88325292,5.561083744
8/1/2019,17,0,0,13.30426667,14.51187162
8/1/2019,18,0,0,15.9489755,18.68939485
8/1/2019,19,0,0,7.299001149,13.09271506
8/2/2019,5,0,0,10.17575343,3.452941176
8/2/2019,6,0,0,22.17751075,20.95152896
8/2/2019,7,0,0,1.982926829,7.220487805
8/2/2019,8,0,0,14.13806723,37.50536298
8/2/2019,9,0,0,17.34096743,6.273057893
8/2/2019,10,0,0,7.359304812,8.761581896
8/2/2019,11,0,0,10.2149617,18.62671743
8/2/2019,12,0,0,10.62964949,5.350086207
8/2/2019,13,0,0,8.253503325,20.52321058
8/2/2019,14,0,0,15.57630198,6.731599877
8/2/2019,15,0,0,17.25560832,22.9983198
8/2/2019,16,0,0,5.561083744,9.767195122
8/2/2019,17,0,0,14.51187162,23.76355244
8/2/2019,18,0,0,18.68939485,22.62612315
8/2/2019,19,0,0,13.09271506,3.595882353
8/2/2019,20,0,0,6.655290811,12.57411765
8/2/2019,21,0,0,17.38584548,16.58966178
8/3/2019,0,0,1,3.427692308,3.439009901
8/3/2019,5,0,1,3.452941176,6.973333333
8/3/2019,7,0,1,7.220487805,10.31226415
8/3/2019,8,0,1,37.50536298,18.46077331
8/3/2019,9,0,1,6.273057893,6.735757576
8/3/2019,11,0,1,18.62671743,15.0458129
8/3/2019,12,0,1,5.350086207,22.99831185
8/3/2019,13,0,1,20.52321058,31.61092016
8/3/2019,14,0,1,6.731599877,11.8466014
8/3/2019,15,0,1,22.9983198,24.38287131
8/3/2019,16,0,1,9.767195122,13.81712977
8/3/2019,17,0,1,23.76355244,3.867096774
8/3/2019,18,0,1,22.62612315,21.75785927
8/3/2019,19,0,1,3.595882353,8.504659574
8/3/2019,20,0,1,12.57411765,14.33884615
8/3/2019,21,0,1,16.58966178,10.16754098
8/3/2019,23,0,1,1.29,4.415368421
8/4/2019,0,0,1,3.439009901,3.863846154
8/4/2019,8,0,1,18.46077331,5.970336085
8/4/2019,9,0,1,6.735757576,17.2917691
8/4/2019,10,0,1,8.761581896,17.31311437
8/4/2019,11,0,1,15.0458129,21.74245998
8/4/2019,12,0,1,22.99831185,20.78066424
